"","GSM1387702","GSM1387703","GSM1387700","GSM1387701"
"JPH3:243679_at",NA,NA,NA,NA
"LOC100506476:243680_at",NA,NA,NA,NA
"SHANK2:243681_at",NA,NA,NA,NA
":243682_at",NA,NA,NA,NA
"MORF4L2:243683_at",NA,NA,NA,NA
":243684_at",2.21723071622067,1.36176835941915,3.63691458035588,3.67694435910691
":243685_at",NA,NA,NA,NA
"LINGO2:243686_at",2.95419631038688,2.08065766334523,3.23112515787905,2.70487196445635
"LINC00881:243687_at",NA,NA,NA,NA
"LOC90768:243688_at",5.74604398299834,5.54812832358559,5.32660925100527,4.97131362406888
"FRG1BP:243689_s_at",NA,NA,NA,NA
"TRIOBP:243690_at",NA,NA,NA,NA
":243691_at",NA,NA,NA,NA
"GATA4:243692_at",1.90689059560852,3.32481060342048,1.66448284036468,2.70265754339091
":243693_at",NA,NA,NA,NA
":243694_at",4.27872821293894,4.3110671022556,3.73984810269933,2.64616265715789
":243695_at",NA,NA,NA,NA
"CEP104:243696_at",4.61470984411521,4.53356334821451,4.05831649559082,3.90110824301451
"MOXD1:243697_at",NA,NA,NA,NA
":243698_at",NA,NA,NA,NA
"LOC100507006:243699_at",3.46858331700683,3.59693514238723,4.84949893172018,4.81301154860562
"FAM47A:243700_x_at",NA,NA,NA,NA
":243701_at",NA,NA,NA,NA
":243702_at",6.5385381636298,6.35067403711449,5.86046625851717,5.54565954002547
"LIPE-AS1:243703_x_at",NA,NA,NA,NA
"GPATCH2:243704_at",NA,NA,NA,NA
"DDHD1:243705_at",NA,NA,NA,NA
"CDO1:243706_at",5.10013667128545,5.60644222813161,5.74980240168005,4.39163026151743
":243707_at",NA,NA,NA,NA
"TMEM132E:243708_at",NA,NA,NA,NA
"SLC38A9:243709_at",NA,NA,NA,NA
"LOC100506175:243710_at",NA,NA,NA,NA
"DDAH1:243711_at",3.56803210477128,2.01435529297707,2.96162332828694,3.64616265715789
"XIST:243712_at",NA,NA,NA,NA
":243713_at",3.30012372456901,2.0703893278914,2.97452931248388,2.84197311892718
":243714_at",1.33913738491959,2.38956681176273,3.4154882710497,1.94110631094643
":243715_at",NA,NA,NA,NA
"LINC-PINT:243716_at",NA,NA,NA,NA
"EPHA10:243717_at",NA,NA,NA,NA
":243718_at",NA,NA,NA,NA
"STK19:243719_at",NA,NA,NA,NA
":243720_at",NA,NA,NA,NA
"C18orf61:243721_at",2.96162332828694,1.83995958748953,2.8073549220576,3.73226919950145
"PYDC1:243722_at",4.01524777369894,4.61412086878925,3.02502879449152,4.22419466397043
":243723_at",NA,NA,NA,NA
"SLC33A1:243724_at",NA,NA,NA,NA
":243725_at",NA,NA,NA,NA
":243726_at",NA,NA,NA,NA
"CPNE8:243727_at",NA,NA,NA,NA
"LOC101929109:243728_at",NA,NA,NA,NA
":243729_at",2.93357263826102,2.97452931248388,4.05658352836637,3.96439863220318
":243730_at",NA,NA,NA,NA
":243731_at",NA,NA,NA,NA
":243732_at",NA,NA,NA,NA
":243733_at",2.97819562968165,2.5033487351675,3.57893871309339,2.32768736417605
"VWC2:243734_x_at",2.65306001710456,3.26303440583379,1.30451104180995,3.84699468696557
"ELP2:243735_at",NA,NA,NA,NA
":243736_at",4.97773784924282,3.62058641045188,2.85598969730848,3.26153081524341
"ATP1B4:243737_at",NA,NA,NA,NA
"NMNAT3:243738_at",NA,NA,NA,NA
":243739_at",NA,NA,NA,NA
":243740_at",NA,NA,NA,NA
":243741_at",4.15380533607904,4.25247621413522,2.17951105027151,3.59693514238723
"LOC100505797:243742_at",0.799087306074004,3.36036427654347,0.739848102699327,1.46466826700344
":243743_at",NA,NA,NA,NA
"FTCDNL1:243744_at",NA,NA,NA,NA
":243745_at",NA,NA,NA,NA
"IGHMBP2:243746_at",NA,NA,NA,NA
"ZNF599:243747_at",NA,NA,NA,NA
":243748_at",NA,NA,NA,NA
"MINCR:243749_s_at",NA,NA,NA,NA
"FAM207A:243750_x_at",NA,NA,NA,NA
"CHD2:243751_at",NA,NA,NA,NA
"CYTH3:243752_s_at",NA,NA,NA,NA
"ERICH3:243753_at",NA,NA,NA,NA
":243754_at",3.73226919950145,3.54966917072649,4.53791724903408,4.06781078378962
"PRLR:243755_at",NA,NA,NA,NA
":243756_at",3.674686619928,3.99367436175058,2.92219784839637,3.21723071622067
":243757_at",NA,NA,NA,NA
"CFAP100:243758_at",NA,NA,NA,NA
"SCAF4:243759_at",NA,NA,NA,NA
"MIPEPP3:243760_at",NA,NA,NA,NA
"LOC102723899///CLDN12:243761_at",5.36772051340145,5.04001567884788,5.19849415363908,3.97911075501579
"LINC01297:243762_at",3.24336442569366,1.99276843076892,3.28835856219366,3.54843662469604
":243763_x_at",NA,NA,NA,NA
"VSIG1:243764_at",6.3068819462727,6.18863829456139,6.03562390973072,5.87504280300259
":243765_at",NA,NA,NA,NA
"TEAD2:243766_s_at",NA,NA,NA,NA
":243767_at",3.42223300068305,3.41278152533848,2.76128527336162,1.65535182861255
":243768_at",NA,NA,NA,NA
":243769_at",NA,NA,NA,NA
"ZNF483:243770_at",NA,NA,NA,NA
":243771_at",NA,NA,NA,NA
"SDCCAG8:243772_at",NA,NA,NA,NA
"PDCD2:243773_at",NA,NA,NA,NA
"MUC20:243774_at",NA,NA,NA,NA
":243775_at",NA,NA,NA,NA
"LOC105374428:243776_at",NA,NA,NA,NA
"RAB29:243777_at",NA,NA,NA,NA
":243778_at",2.15704371014558,3.05311133645956,2.50589092972996,2.17951105027151
"GALNT13:243779_at",NA,NA,NA,NA
":243780_at",4.28466218548316,3.26303440583379,3.93073733756289,4.04439411935845
":243781_at",NA,NA,NA,NA
":243782_at",4.39711840904258,5.24260250592898,4.48349335128439,4.34340782229781
"LOC105369705:243783_at",3.23572705983806,2.89530262133331,3.94204525991605,4.16349873228288
"LOC100272217:243784_s_at",1.13093086982645,1.38404980679516,2.32192809488736,3.02502879449152
"LOC100272217:243785_at",NA,NA,NA,NA
"ZDHHC20:243786_at",NA,NA,NA,NA
":243787_at",NA,NA,NA,NA
":243788_at",NA,NA,NA,NA
":243789_at",3.09254574154357,2.69821847822441,3.19534759832222,0.807354922057604
"ZNF585A:243790_at",NA,NA,NA,NA
":243791_at",6.39660478118186,6.33324481699638,5.98071082890019,6.39506279951758
"PTPN13:243792_x_at",0.367371065648529,2.74631276642546,3.74308405554959,3.05484847699562
"AHDC1:243793_at",NA,NA,NA,NA
":243794_at",1.14404636961671,2.50589092972996,0.903038270112912,2.53356334821451
"LINC01191:243795_s_at",NA,NA,NA,NA
"HEXIM2:243796_at",NA,NA,NA,NA
"STK17B:243797_at",NA,NA,NA,NA
":243798_at",NA,NA,NA,NA
"ANGPTL3:243799_x_at",NA,NA,NA,NA
"NR1H4:243800_at",NA,NA,NA,NA
"MRPL30:243801_x_at",NA,NA,NA,NA
"DNAH12:243802_at",NA,NA,NA,NA
"C11orf97:243803_at",NA,NA,NA,NA
"MTMR7:243804_at",NA,NA,NA,NA
"CCBE1:243805_at",NA,NA,NA,NA
":243806_at",NA,NA,NA,NA
"NCOA7:243807_at",-0.358453970912476,2.80529245560071,0,2.42223300068305
":243808_at",NA,NA,NA,NA
"HELQ:243809_at",4.75060650483559,5.04745114041639,3.70265754339091,4.54411440220947
":243810_at",NA,NA,NA,NA
"HOXB1:243811_at",NA,NA,NA,NA
"IFT27:243812_at",1.61823865559545,3.9560566524124,3.64961545906341,4.09085343045111
"LINC00968:243813_at",NA,NA,NA,NA
"LOC101927377:243814_at",3.01613970265525,0.963474123974886,1.85598969730848,3.42492208821069
"PGBD4:243815_at",NA,NA,NA,NA
"ZNF70:243816_at",NA,NA,NA,NA
":243817_at",NA,NA,NA,NA
"SFTA1P:243818_at",NA,NA,NA,NA
":243819_at",NA,NA,NA,NA
"LOC401463:243820_at",NA,NA,NA,NA
"MRPS31:243821_at",NA,NA,NA,NA
":243822_at",NA,NA,NA,NA
":243823_at",5.0232553523003,5.90833256978243,5.01480160235136,5.1101961777542
"LINC01410:243824_at",NA,NA,NA,NA
"BCL6B:243825_at",NA,NA,NA,NA
":243826_at",NA,NA,NA,NA
":243827_at",4.08491465976794,5.28540221886225,5.20437551131909,4.8073549220576
":243828_at",NA,NA,NA,NA
"BRAF:243829_at",NA,NA,NA,NA
":243830_at",NA,NA,NA,NA
"MAPK6:243831_at",3.09592441999854,3.09423606984577,2.96162332828694,2.27798474729977
":243832_at",2.84197311892718,3.93073733756289,3.75060650483559,3.71259578044703
"UNC5A:243833_at",NA,NA,NA,NA
"TNRC6A:243834_at",NA,NA,NA,NA
"ZDHHC21:243835_at",NA,NA,NA,NA
"UNC80:243836_at",NA,NA,NA,NA
":243837_x_at",NA,NA,NA,NA
":243838_at",2.37573453858316,0.604071323668861,0.475084882948783,0.594548549550354
":243839_s_at",1,1.6959938131099,1.16349873228288,0.823749360308273
"CLSPN:243840_at",8.67093944979479,8.75892273554621,8.97536077918785,8.98524424721962
"SYNE2:243841_at",6.12742692986628,6.34518344718767,6.02525032156158,6.07317755971617
":243842_at",NA,NA,NA,NA
"N4BP2L1:243843_at",NA,NA,NA,NA
":243844_at",NA,NA,NA,NA
"HSPD1:243845_at",NA,NA,NA,NA
":243846_x_at",NA,NA,NA,NA
":243847_at",2.22650852980868,2.64385618977472,1.97452931248388,2.94110631094643
":243848_at",NA,NA,NA,NA
"TMEM37:243849_at",NA,NA,NA,NA
":243850_at",NA,NA,NA,NA
"RAB3GAP2///AURKAPS1:243851_at",NA,NA,NA,NA
"LUC7L2:243852_at",NA,NA,NA,NA
":243853_at",NA,NA,NA,NA
":243854_at",2.59215800212536,0.956056652412403,2.76977173924945,2.77610398807316
":243855_at",2.54101915313356,2.59931779369823,3.53605290024021,3.18428029441938
"LANCL3:243856_at",5.30742852519225,5.35860724911781,4.5478199565777,5.14812063112396
"MORF4L2:243857_at",NA,NA,NA,NA
":243858_at",NA,NA,NA,NA
":243859_at",3.611172380044,2.89141918684608,3.23572705983806,3.22804904788446
":243860_at",NA,NA,NA,NA
"FNIP1:243861_at",NA,NA,NA,NA
"RASEF:243862_at",NA,NA,NA,NA
"ZCWPW2:243863_at",3.11603199344711,3.00539998774259,1.83995958748953,2.60407132366886
"CCDC80:243864_at",3.99548451887751,3.35895882583233,4.41953889151378,3.67355642399014
":243865_x_at",2.12101540096137,2.611172380044,4.25398926623079,2.94860084749336
":243866_x_at",NA,NA,NA,NA
":243867_at",3.17791779219584,2.71149490665009,3.36317107711924,3.78135971352466
"RFX3:243868_at",NA,NA,NA,NA
":243869_at",1.03562390973072,3.95512678126137,2.95046841415012,3.41278152533848
":243870_at",NA,NA,NA,NA
"LOC100130476:243871_at",NA,NA,NA,NA
":243872_at",NA,NA,NA,NA
"LOC101929459:243873_at",NA,NA,NA,NA
":243874_at",NA,NA,NA,NA
"CCDC158:243875_at",3.76553474636298,3.29865831556452,3.73443866613717,3.58976348698498
":243876_at",3.03386345186628,2.34766565630097,2.80322703643493,2.75274859140713
":243877_at",4.16430358309365,1.94485844580754,3.37851162325373,2.97819562968165
":243878_at",2.62993940943954,2.56559717585422,2.04614178164472,1.64154602908752
":243879_at",NA,NA,NA,NA
"GOSR2:243880_at",2.790772037862,3.18903382439002,1.96347412397489,3.00539998774259
"SHC3:243881_at",NA,NA,NA,NA
":243882_at",NA,NA,NA,NA
"MMP15:243883_at",NA,NA,NA,NA
"TEX26:243884_at",NA,NA,NA,NA
":243885_x_at",3.17152710603881,3.81864608282254,4.30742852519225,3.83086375675176
":243886_at",2.4594316186373,3.80426011563474,3.44625622988956,1.05658352836637
"MRPL30:243887_at",NA,NA,NA,NA
":243888_at",4.54287709935414,4.22804904788446,5.24678809384436,4.74362267606765
":243889_at",NA,NA,NA,NA
":243890_at",NA,NA,NA,NA
":243891_at",NA,NA,NA,NA
"LOC102724809:243892_at",3.19219416528334,3.62175885670973,2.53605290024021,0.895302621333307
"KCNC3:243893_at",NA,NA,NA,NA
"SLC41A2:243894_at",NA,NA,NA,NA
":243895_x_at",1.75274859140713,1.29865831556452,0.748461233004035,0.575312330687437
"CFAP43:243896_at",NA,NA,NA,NA
":243897_at",NA,NA,NA,NA
":243898_at",NA,NA,NA,NA
"ARL17B///ARL17A:243899_at",NA,NA,NA,NA
"WDR38:243900_at",NA,NA,NA,NA
"ALDOB:243901_at",1.55581615506164,2.61353165291793,3.60999129521268,2.26303440583379
":243902_at",2.23878685958712,3.92314918047231,2.07382023329167,1.17632277264046
":243903_at",NA,NA,NA,NA
"STXBP5:243904_at",NA,NA,NA,NA
"LINC00944:243905_at",NA,NA,NA,NA
":243906_at",2.78659636189081,3.3547342399706,3.54966917072649,3.21256933885081
"GREB1L:243907_at",NA,NA,NA,NA
":243908_at",NA,NA,NA,NA
"GUSBP4:243909_x_at",NA,NA,NA,NA
"CAND1:243910_x_at",NA,NA,NA,NA
":243911_at",NA,NA,NA,NA
"APOBEC3F:243912_x_at",NA,NA,NA,NA
":243913_at",NA,NA,NA,NA
":243914_at",NA,NA,NA,NA
":243915_at",3.50842865253186,3.03386345186628,1.63226821549951,0.613531652917927
"UBLCP1:243916_x_at",NA,NA,NA,NA
"CLIC5:243917_at",NA,NA,NA,NA
":243918_at",NA,NA,NA,NA
":243919_at",4.74038793246835,3.98823022306046,4.8569856897822,3.38681094647222
":243920_x_at",NA,NA,NA,NA
":243921_at",NA,NA,NA,NA
":243922_at",3.16510798514454,3.46988597627446,3.63575439127776,3.96993327469786
"LOC101928767:243923_at",2.07724299893246,3.50462039240355,2.6915341649192,3.24944534108584
"LINC00665:243924_at",NA,NA,NA,NA
":243925_at",3.42223300068305,1.6915341649192,3.80632405739003,2.66902676550963
":243926_at",NA,NA,NA,NA
"KIAA1429:243927_x_at",NA,NA,NA,NA
"ABCC4:243928_s_at",NA,NA,NA,NA
":243929_at",NA,NA,NA,NA
"KRR1:243930_x_at",NA,NA,NA,NA
":243931_at",NA,NA,NA,NA
":243932_at",3.89336221076387,2.82374936030827,1.8073549220576,2.33628338786443
":243933_at",3.13422093976063,2.72027846523333,2.79285535236249,3.83693401132109
"ODF3B:243934_at",NA,NA,NA,NA
"FRAS1:243935_at",NA,NA,NA,NA
":243936_x_at",NA,NA,NA,NA
"AGAP6:243937_x_at",NA,NA,NA,NA
"DNAH5:243938_x_at",NA,NA,NA,NA
":243939_at",4.00270252037982,4.41345868800798,4.24944534108584,4.00180224263399
"TSHZ2:243940_at",1.67355642399014,3.12598165385472,2.02856915219677,2.02502879449152
":243941_at",0.941106310946431,0.855989697308481,1.16349873228288,1.94485844580754
":243942_at",NA,NA,NA,NA
"C6orf52:243943_x_at",NA,NA,NA,NA
":243944_at",NA,NA,NA,NA
"TRIM2:243945_at",NA,NA,NA,NA
"SMOC2:243946_at",3.57288966842058,3.35895882583233,2.51349074558812,3.86591881455221
":243947_s_at",NA,NA,NA,NA
"ZC3H14:243948_at",NA,NA,NA,NA
":243949_at",NA,NA,NA,NA
":243950_at",NA,NA,NA,NA
"ABCB1:243951_at",NA,NA,NA,NA
"TPTEP1:243952_at",NA,NA,NA,NA
"FADS2:243953_at",NA,NA,NA,NA
"LINC00877:243954_at",NA,NA,NA,NA
":243955_at",NA,NA,NA,NA
"SUSD3:243956_at",NA,NA,NA,NA
"LOC100128108:243957_at",1.84398384404833,1.24488705912353,2.33342373372519,2.82374936030827
":243958_at",NA,NA,NA,NA
":243959_at",3.16349873228288,2.30158764660319,2.611172380044,2.13750352374994
":243960_x_at",NA,NA,NA,NA
"LOC100505622:243961_at",3.19377174339668,3.1811025507538,2.84398384404833,3.37712374912949
":243962_at",NA,NA,NA,NA
":243963_at",NA,NA,NA,NA
":243964_at",2.62058641045188,3,2.77188557851537,2.61823865559545
":243965_at",NA,NA,NA,NA
":243966_at",NA,NA,NA,NA
"AFF3:243967_at",NA,NA,NA,NA
"FCRL1:243968_x_at",NA,NA,NA,NA
"SLC24A4:243969_at",NA,NA,NA,NA
"LOC100130642:243970_at",NA,NA,NA,NA
"LINC00202-2:243971_x_at",NA,NA,NA,NA
"BTF3L4:243972_at",NA,NA,NA,NA
":243973_at",NA,NA,NA,NA
":243974_at",NA,NA,NA,NA
":243975_at",NA,NA,NA,NA
"RNF115:243976_at",NA,NA,NA,NA
"LOC541472:243977_at",NA,NA,NA,NA
"FAM65C:243978_at",NA,NA,NA,NA
":243979_at",NA,NA,NA,NA
"ZNF594:243980_at",NA,NA,NA,NA
"STK4:243981_at",NA,NA,NA,NA
":243982_at",NA,NA,NA,NA
":243983_at",NA,NA,NA,NA
"SCRG1:243984_at",2.90881290773955,2.51853513898218,2.84398384404833,2.48026512205446
"GTF2A2:243985_at",NA,NA,NA,NA
"LINC00355:243986_at",NA,NA,NA,NA
":243987_at",NA,NA,NA,NA
":243988_at",NA,NA,NA,NA
":243989_at",NA,NA,NA,NA
":243990_at",NA,NA,NA,NA
":243991_at",NA,NA,NA,NA
":243992_at",NA,NA,NA,NA
":243993_at",NA,NA,NA,NA
":243994_at",NA,NA,NA,NA
"PTAR1:243995_at",NA,NA,NA,NA
":243996_at",NA,NA,NA,NA
":243997_x_at",3.24640808724638,1.64616265715789,1.70929063572336,2.44360665147561
"KRT222:243998_at",2.55090066464752,2.81762325751143,2.4541758931858,2.22650852980868
"SLFN5:243999_at",NA,NA,NA,NA
"MAP4:243_g_at",NA,NA,NA,NA
":244000_at",NA,NA,NA,NA
"NAP1L4:244001_at",NA,NA,NA,NA
":244002_at",NA,NA,NA,NA
":244003_at",NA,NA,NA,NA
":244004_at",NA,NA,NA,NA
":244005_at",NA,NA,NA,NA
"POU2F1:244006_at",NA,NA,NA,NA
"ZNF462:244007_at",NA,NA,NA,NA
"PARP8:244008_at",NA,NA,NA,NA
":244009_at",3.93828579188405,2.24488705912353,3.01970191444255,2.86393845042397
":244010_at",4.06263982828646,3.13422093976063,4.4905701304462,4.37155886261196
"PPM1K:244011_at",3.07553263116736,0.831877241191673,1.97085365434048,2.19219416528334
"XPO1:244012_x_at",3.78031009904338,2.99457972421575,3.72574115650395,2.22032995487956
":244013_at",NA,NA,NA,NA
":244014_x_at",NA,NA,NA,NA
":244015_at",NA,NA,NA,NA
":244016_at",NA,NA,NA,NA
":244017_at",NA,NA,NA,NA
":244018_at",NA,NA,NA,NA
":244019_at",NA,NA,NA,NA
":244020_at",NA,NA,NA,NA
":244021_at",4.02059109477325,3.27500704749987,2.20789285164133,3.75488750216347
":244022_at",NA,NA,NA,NA
"SYK:244023_at",NA,NA,NA,NA
"ZNF182:244024_at",NA,NA,NA,NA
"ITPRIP:244025_at",NA,NA,NA,NA
":244026_at",NA,NA,NA,NA
":244027_at",NA,NA,NA,NA
"MIR6125///USP15:244028_at",NA,NA,NA,NA
"LOC100131043:244029_at",NA,NA,NA,NA
"STYX:244030_at",6.355967689241,6.23381138429316,6.51238492946103,6.52418907844937
":244031_at",NA,NA,NA,NA
":244032_at",NA,NA,NA,NA
"CEP128:244033_at",NA,NA,NA,NA
":244034_at",2.66902676550963,3.45811948117451,3.84297883178833,3.22958792274065
":244035_at",3.6667565918848,2.64154602908752,4.06953032516231,3.57046293102604
":244036_at",0.189033824390017,2.22650852980868,3.08915913191124,2.59454854955035
"LOC100507520:244037_at",NA,NA,NA,NA
"WDR89:244038_at",NA,NA,NA,NA
":244039_x_at",NA,NA,NA,NA
"KCNN3:244040_at",2.66902676550963,3.03738222200308,2.04264433740849,1.70043971814109
"STX6:244041_at",NA,NA,NA,NA
":244042_x_at",5.19298316997399,5.21878116778407,4.81966818349646,3.88655014732434
"TFDP2:244043_at",NA,NA,NA,NA
":244044_at",1.28688114778816,2.46205231879643,1.92599941855622,2.05311133645956
":244045_at",NA,NA,NA,NA
"URGCP:244046_at",NA,NA,NA,NA
":244047_at",NA,NA,NA,NA
":244048_x_at",NA,NA,NA,NA
":244049_at",NA,NA,NA,NA
"HACD4:244050_at",NA,NA,NA,NA
":244051_at",NA,NA,NA,NA
"CBR4:244052_at",NA,NA,NA,NA
":244053_at",NA,NA,NA,NA
":244054_at",NA,NA,NA,NA
":244055_at",4.73984810269933,5.26341005875634,4.77241355474848,5.26002565596146
"SFTA2:244056_at",1.97452931248388,3.03386345186628,3.36597242759338,2.75488750216347
"VSTM4:244057_s_at",NA,NA,NA,NA
"VSTM4:244058_at",NA,NA,NA,NA
":244059_at",NA,NA,NA,NA
":244060_at",NA,NA,NA,NA
":244061_at",2.51853513898218,3.11103131238874,2.52857131887076,1.74416109557041
"DAAM1:244062_at",3.0703893278914,3.89044669267991,2.51601514700366,3.67016051412663
"BTN2A1:244063_at",NA,NA,NA,NA
":244064_at",NA,NA,NA,NA
"CNTNAP3B///CNTNAP3:244065_at",NA,NA,NA,NA
":244066_at",2.73552217729654,3.6959938131099,3.50080205305716,4.06091204958787
":244067_x_at",NA,NA,NA,NA
":244068_at",NA,NA,NA,NA
":244069_at",NA,NA,NA,NA
"SYNE1:244070_at",5.47216280355037,5.44095219802964,5.20476675065461,5.18150015170461
"FBLL1:244071_at",NA,NA,NA,NA
":244072_at",NA,NA,NA,NA
":244073_at",NA,NA,NA,NA
":244074_at",7.4771915989122,6.7520795309486,6.66704055902299,6.9005045796554
":244075_at",NA,NA,NA,NA
"KIAA2022:244076_at",3.77188557851537,4.21179097625254,4.21567859660793,3.32624970083746
"C10orf113:244077_at",NA,NA,NA,NA
":244078_at",NA,NA,NA,NA
"LRRC72:244079_at",NA,NA,NA,NA
":244080_at",3.40190347160796,3.70487196445635,4.81455042346181,4.10265813136374
":244081_at",2.46205231879643,3.48413813120167,4.0496307677246,4.48735771531155
":244082_at",NA,NA,NA,NA
":244083_at",5.12142990894896,4.90255600534463,4.03826057517535,4.11270013274936
"AIFM3:244084_at",NA,NA,NA,NA
"ZNF653:244085_at",NA,NA,NA,NA
":244086_at",NA,NA,NA,NA
":244087_at",NA,NA,NA,NA
":244088_at",NA,NA,NA,NA
":244089_at",NA,NA,NA,NA
":244090_at",3.43829285157915,4.23112515787905,3.59931779369823,4.60110220337641
":244091_at",NA,NA,NA,NA
"ZRANB3:244092_at",NA,NA,NA,NA
":244093_at",NA,NA,NA,NA
":244094_at",3.0496307677246,2.62993940943954,4.23342794374847,3.22958792274065
"ANKFN1:244095_at",NA,NA,NA,NA
":244096_at",1.01435529297707,1.46466826700344,1.6915341649192,3.04614178164472
"CR2:244097_at",3.4905701304462,2.41142624572647,0.650764559116902,3.85996954822103
":244098_at",3.81762325751143,2.0496307677246,2.3533232911629,1.70043971814109
"CACNG2:244099_at",NA,NA,NA,NA
":244100_at",NA,NA,NA,NA
":244101_at",2.88947354253111,3.39643353125099,3.91552090075196,2.71369581484336
":244102_at",NA,NA,NA,NA
"SDE2:244103_at",NA,NA,NA,NA
"MGAT3:244104_at",NA,NA,NA,NA
"WHAMMP2///WHAMMP3:244105_at",NA,NA,NA,NA
":244106_at",NA,NA,NA,NA
"DSC3:244107_at",3.03738222200308,3.64731450954714,3.65992455840238,3.62175885670973
"SYNPO2:244108_at",NA,NA,NA,NA
"WDR38:244109_at",NA,NA,NA,NA
"KMT2A:244110_at",NA,NA,NA,NA
"KRT222:244111_at",NA,NA,NA,NA
":244112_x_at",2.71149490665009,1.62760683812965,2.36176835941915,2.81147103052984
"KCNJ9:244113_at",NA,NA,NA,NA
":244114_x_at",0.475084882948783,0.0426443374084937,1.36737106564853,2.4594316186373
"FAM126A:244115_at",NA,NA,NA,NA
"LOC101927391:244116_at",NA,NA,NA,NA
":244117_at",NA,NA,NA,NA
"GABRA1:244118_at",NA,NA,NA,NA
"LINC00551:244119_at",NA,NA,NA,NA
":244120_at",NA,NA,NA,NA
"UBR3:244121_at",NA,NA,NA,NA
"MGST3:244122_at",NA,NA,NA,NA
":244123_at",2.15704371014558,1.44890095114513,0.584962500721156,3.32192809488736
":244124_at",NA,NA,NA,NA
":244125_at",2.04614178164472,1.26903314645524,1.07724299893246,3.18903382439002
"PEX11G:244126_at",7.00652244562298,7.00213991262754,6.96081285795656,6.47037417041625
":244127_at",NA,NA,NA,NA
"GLIS1:244128_x_at",NA,NA,NA,NA
":244129_at",NA,NA,NA,NA
"HTR2A:244130_at",4.58976348698498,4.93262815702213,3.76659516172927,4.23955079661364
"HNRNPA2B1:244131_at",NA,NA,NA,NA
"ZNF518A:244132_x_at",NA,NA,NA,NA
"USP49:244133_at",5.13381009110603,5.56864019541922,5.19495379593384,5.46988597627446
":244134_at",3.43162295971329,4.31686980506433,2.70487196445635,3.21567859660793
"LOC101929229:244135_at",NA,NA,NA,NA
"MIR670HG:244136_at",1.9560566524124,1.94860084749336,1.81147103052984,2.34766565630097
"AREL1:244137_at",NA,NA,NA,NA
"LOC101929154:244138_at",NA,NA,NA,NA
":244139_s_at",NA,NA,NA,NA
":244140_at",NA,NA,NA,NA
":244141_at",NA,NA,NA,NA
"DTNA:244142_at",2.16992500144231,3.23572705983806,3.12928301694497,3.31614574229336
":244143_at",2.13422093976063,3.47248777146274,2.41683974191283,4.24107745817504
"SYNE1:244144_at",NA,NA,NA,NA
":244145_at",NA,NA,NA,NA
"DTWD1:244146_at",4.10013667128545,3.28095631383106,2.96162332828694,3.0686708106651
":244147_at",4.95093492831454,4.71863561627134,4.28169825009883,4.79389588254888
":244148_at",NA,NA,NA,NA
"MYL9:244149_at",NA,NA,NA,NA
":244150_at",NA,NA,NA,NA
"SMLR1:244151_at",NA,NA,NA,NA
"IQCJ-SCHIP1-AS1:244152_at",NA,NA,NA,NA
"ZNF207:244153_at",NA,NA,NA,NA
"DDHD1:244154_at",NA,NA,NA,NA
"TOR2A:244155_x_at",NA,NA,NA,NA
":244156_at",0.604071323668861,2.29865831556452,3.7158933705476,2.95419631038688
":244157_x_at",NA,NA,NA,NA
":244158_at",NA,NA,NA,NA
":244159_at",NA,NA,NA,NA
":244160_at",NA,NA,NA,NA
":244161_at",NA,NA,NA,NA
":244162_at",3.57893871309339,2.24488705912353,1.4594316186373,2.63691458035588
"SEMA3A:244163_at",NA,NA,NA,NA
"FAM223B:244164_at",3.36176835941915,4.24336442569366,4.64212391615349,3.78764141448333
"FAM208B:244165_at",NA,NA,NA,NA
"APLN:244166_at",NA,NA,NA,NA
":244167_at",NA,NA,NA,NA
"ULK4:244168_s_at",NA,NA,NA,NA
":244169_x_at",2.46988597627446,2.02856915219677,1.09761079662642,1.56559717585423
"RAB3C:244170_at",NA,NA,NA,NA
"MKLN1:244171_at",NA,NA,NA,NA
":244172_at",NA,NA,NA,NA
"MIS18BP1:244173_at",NA,NA,NA,NA
"LOC101926913:244174_at",NA,NA,NA,NA
"LIN28B-AS1:244175_at",NA,NA,NA,NA
":244176_at",NA,NA,NA,NA
"ING1:244177_at",NA,NA,NA,NA
"COMMD7:244178_at",NA,NA,NA,NA
"LOC102724197///LOC100132705///GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1:244179_x_at",NA,NA,NA,NA
"ZNF793:244180_at",3.70487196445635,2.66902676550963,3.61823865559545,1.15704371014558
":244181_at",NA,NA,NA,NA
"LOC101929536:244182_at",6.0287901363499,5.29351763041742,6.69821847822441,7.38982490443897
"PCDHB3:244183_x_at",NA,NA,NA,NA
":244184_at",NA,NA,NA,NA
":244185_at",NA,NA,NA,NA
":244186_at",5.31903981556254,4.54720302475693,4.98322165074267,5.37364821133469
":244187_at",5.74173662382664,5.30997649237056,6.07403439421256,5.89457527317528
":244188_at",0.516015147003665,1.59931779369823,3.4154882710497,4.41345868800798
"TTC28-AS1:244189_at",NA,NA,NA,NA
"THAP5:244190_at",NA,NA,NA,NA
"RPLP1:244191_at",NA,NA,NA,NA
"LOC102724426///USP4:244192_x_at",NA,NA,NA,NA
"DNAJC22:244193_at",8.51100146629677,8.41493887417652,8.32463061526719,8.39501994315858
"ADAM22:244194_at",NA,NA,NA,NA
